"","X","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","fec.flower","N_pods","seedling","per.leaves.dam","herb_avg"
"4457",5254,2015,"PWR",83,"984",120.1,NA,17.3,2,1,NA,0,NA,0.15
"4458",5255,2015,"PWR",83,"8387",92.5,NA,8.9,1,1,NA,0,NA,NA
"4459",5256,2015,"PWR",83,"986",106.4,NA,11.2,1,1,NA,0,NA,NA
"4460",5257,2015,"PWR",83,"8364",83,NA,9.6,1,0,NA,0,NA,0
"4461",5258,2015,"PWR",83,"1889",91.9,NA,15.5,1,1,NA,0,NA,0.055555555555556
"4462",5259,2015,"PWR",83,"987",NA,NA,NA,0,NA,NA,NA,NA,NA
"4463",5260,2015,"PWR",83,"8362",NA,NA,15.7,0,NA,NA,0,NA,NA
"4464",5261,2015,"PWR",83,"1900",126.5,NA,19.6,1,1,NA,0,NA,0.038461538461539
"4465",5262,2015,"PWR",83,"989",128.1,135.1,17.3,2,1,2,0,NA,0
"4466",5263,2015,"PWR",82,"900",NA,NA,NA,0,NA,NA,NA,NA,NA
"4467",5264,2015,"PWR",82,"908",61.4,NA,8.9,1,0,NA,0,NA,0.166666666666667
"4468",5265,2015,"PWR",82,"1823",78.6,93.7,16.9,1,1,2,0,NA,0.192307692307692
"4469",5266,2015,"PWR",82,"1822",68.5,85.7,11.2,1,1,0,0,NA,0.192307692307692
"4470",5267,2015,"PWR",82,"901",69,78.9,10.7,1,1,1,0,NA,0.235294117647059
"4471",5268,2015,"PWR",82,"1824",71.6,84.1,11.9,1,1,2,0,NA,0.083333333333333
"4472",5269,2015,"PWR",82,"911",NA,NA,NA,0,NA,NA,NA,NA,NA
"4473",5270,2015,"PWR",82,"1820",75.5,NA,10.5,1,0,NA,0,NA,0.12
"4474",5271,2015,"PWR",82,"1903",72,NA,9.2,1,0,NA,0,NA,0.304347826086957
"4475",5272,2015,"PWR",82,"1832",79.8,NA,14,1,1,NA,0,NA,0.185185185185185
"4476",5273,2015,"PWR",82,"1829",81.5,86.5,11.4,1,1,3,0,NA,0.115384615384615
"4477",5274,2015,"PWR",82,"1831",46.2,NA,11,1,0,NA,0,NA,0.368421052631579
"4478",5275,2015,"PWR",82,"914",NA,NA,NA,0,NA,NA,NA,NA,NA
"4479",5276,2015,"PWR",82,"1825",55.6,NA,11.3,1,0,NA,0,NA,0.4
"4480",5277,2015,"PWR",82,"1826",61.5,NA,11.5,1,0,NA,0,NA,0.045454545454546
"4481",5278,2015,"PWR",82,"916",64.7,79.3,12.3,1,1,0,0,NA,0.260869565217391
"4482",5279,2015,"PWR",82,"8209",73.5,NA,13.1,1,1,NA,0,NA,0.08
"4483",5280,2015,"PWR",82,"922",NA,NA,NA,0,NA,NA,NA,NA,NA
"4484",5281,2015,"PWR",82,"919",78.8,87.7,12.4,1,1,3,0,NA,0.65
"4485",5282,2015,"PWR",82,"8211",NA,NA,NA,0,NA,NA,NA,NA,NA
"4486",5283,2015,"PWR",82,"8231",NA,NA,NA,0,NA,NA,NA,NA,NA
"4487",5284,2015,"PWR",82,"941",15.3,NA,5.7,1,0,NA,0,NA,0.25
"4488",5285,2015,"PWR",82,"1841",75.5,91.6,15,1,1,5,0,NA,0.153846153846154
"4489",5286,2015,"PWR",82,"8213",NA,NA,NA,0,NA,NA,NA,NA,NA
"4490",5287,2015,"PWR",82,"8217",NA,NA,NA,0,NA,NA,NA,NA,NA
"4491",5288,2015,"PWR",82,"8219",NA,NA,NA,0,NA,NA,NA,NA,NA
"4492",5289,2015,"PWR",82,"1821",88.5,97.7,13,1,1,6,0,NA,0.090909090909091
"4493",5290,2015,"PWR",82,"1843",76.2,93.7,11.9,1,1,2,0,NA,0.157894736842105
"4494",5291,2015,"PWR",82,"8232",NA,NA,NA,0,NA,NA,NA,NA,NA
"4495",5292,2015,"PWR",82,"931",NA,NA,NA,0,NA,NA,NA,NA,NA
"4496",5293,2015,"PWR",82,"932",46.4,NA,7.6,1,0,NA,0,NA,0.625
"4497",5294,2015,"PWR",82,"1827",64.6,78,10.8,1,0,0,0,NA,0
"4498",5295,2015,"PWR",82,"1839",18,28.3,6,1,0,0,0,NA,0
"4499",5296,2015,"PWR",82,"8218",73.2,NA,10.8,2,1,NA,0,NA,0.1
"4500",5297,2015,"PWR",82,"937",NA,NA,NA,0,NA,NA,NA,NA,NA
"4501",5298,2015,"PWR",82,"939",NA,NA,NA,0,NA,NA,NA,NA,NA
"4502",5299,2015,"PWR",82,"1844",30.4,40.4,6,1,0,0,0,NA,0.642857142857143
"4503",5300,2015,"PWR",82,"1845",75.9,80.3,10.4,1,1,2,0,NA,0
"4504",5301,2015,"PWR",82,"1837",77,83.7,12.3,1,1,4,0,NA,0.045454545454546
"4505",5302,2015,"PWR",82,"1840",61.6,NA,11.6,1,0,NA,0,NA,0.25
"4506",5303,2015,"PWR",82,"8223",NA,NA,NA,0,NA,NA,NA,NA,NA
"4507",5304,2015,"PWR",82,"1834",44.8,62.2,8.5,1,0,0,0,NA,0.133333333333333
"4508",5305,2015,"PWR",82,"938",NA,NA,NA,0,NA,NA,NA,NA,NA
"4509",5306,2015,"PWR",82,"1838",55,69.9,9.2,1,0,0,0,NA,0
"4510",5307,2015,"PWR",82,"8224",NA,NA,NA,0,NA,NA,NA,NA,NA
"4511",5308,2015,"PWR",82,"8222",50.1,64.8,6.5,1,0,0,0,NA,0.357142857142857
"4512",5309,2015,"PWR",82,"1906",51.5,NA,6.5,1,0,NA,0,NA,0.375
"4513",5310,2015,"PWR",81,"875",53.8,NA,8.2,1,0,NA,0,NA,0
"4514",5311,2015,"PWR",81,"8100",NA,NA,NA,0,NA,NA,NA,NA,NA
"4515",5312,2015,"PWR",81,"1819",55.9,NA,10.3,1,0,NA,0,NA,0.380952380952381
"4516",5313,2015,"PWR",81,"873",66.2,NA,12.3,1,1,NA,0,NA,0.03125
"4517",5314,2015,"PWR",81,"879",15.3,NA,6.5,1,0,NA,0,NA,0
"4518",5315,2015,"PWR",81,"8104",22.3,NA,8.2,1,0,NA,0,NA,NA
"4519",5316,2015,"PWR",81,"8134",NA,NA,NA,0,NA,NA,NA,NA,NA
"4520",5317,2015,"PWR",81,"8133",37.4,NA,7.2,1,0,NA,0,NA,0
"4521",5318,2015,"PWR",81,"8131",NA,NA,NA,0,NA,NA,NA,NA,NA
"4522",5319,2015,"PWR",81,"8112",70,NA,12.6,1,1,NA,0,NA,0.043478260869565
"4523",5320,2015,"PWR",81,"8108",NA,NA,NA,0,NA,NA,NA,NA,NA
"4524",5321,2015,"PWR",81,"8110",NA,NA,NA,0,NA,NA,NA,NA,NA
"4525",5322,2015,"PWR",81,"870",98.7,100.8,17.9,1,1,2,0,NA,0.153846153846154
"4526",5323,2015,"PWR",81,"8114",NA,NA,NA,0,NA,NA,NA,NA,NA
"4527",5324,2015,"PWR",81,"869",NA,NA,NA,0,NA,NA,NA,NA,NA
"4528",5325,2015,"PWR",81,"868",92.9,92.2,16,1,1,0,0,NA,0.16
"4529",5326,2015,"PWR",81,"1804",NA,NA,NA,0,NA,NA,NA,NA,NA
"4530",5327,2015,"PWR",81,"1800",87.2,NA,13.3,1,1,NA,0,NA,0.08695652173913
"4531",5328,2015,"PWR",81,"8118",72.9,NA,12.7,1,1,NA,0,NA,0.090909090909091
"4532",5329,2015,"PWR",81,"1811",35.5,NA,6.8,1,0,NA,0,NA,0.875
"4533",5330,2015,"PWR",81,"874",10.5,NA,4.1,1,0,NA,0,NA,NA
"4534",5331,2015,"PWR",81,"8129",NA,NA,NA,0,NA,NA,NA,NA,NA
"4535",5332,2015,"PWR",81,"1813",39.3,NA,9.5,1,0,NA,0,NA,0.066666666666667
"4536",5333,2015,"PWR",81,"1803",58.7,NA,12,1,0,NA,0,NA,0.05
"4537",5334,2015,"PWR",81,"1806",64.5,NA,13.5,1,1,NA,0,NA,1
"4538",5335,2015,"PWR",81,"1812",83.2,NA,15.4,1,1,NA,0,NA,0
"4539",5336,2015,"PWR",81,"1807",64,63.1,12.1,1,1,1,0,NA,0
"4540",5337,2015,"PWR",81,"8105",24.4,NA,6.3,1,0,NA,0,NA,1
"4541",5338,2015,"PWR",81,"8103",NA,NA,NA,0,NA,NA,NA,NA,NA
"4542",5339,2015,"PWR",81,"872",NA,NA,NA,0,NA,NA,NA,NA,NA
"4543",5340,2015,"PWR",81,"8132",NA,NA,NA,0,NA,NA,NA,NA,NA
"4544",5341,2015,"PWR",81,"1808",48.1,NA,10.2,1,0,NA,0,NA,0
"4545",5342,2015,"PWR",81,"871",31,NA,6.4,1,0,NA,0,NA,0.25
"4546",5343,2015,"PWR",81,"1818",NA,98.6,NA,1,1,1,NA,NA,NA
"4547",5344,2015,"PWR",81,"867",101.1,NA,14.9,1,1,NA,0,NA,0.08
"4548",5345,2015,"PWR",81,"850",NA,NA,NA,0,NA,NA,NA,NA,NA
"4549",5346,2015,"PWR",81,"1801",65.7,NA,12,1,0,NA,0,NA,0
"4550",5347,2015,"PWR",81,"864",NA,NA,NA,0,NA,NA,NA,NA,NA
"4551",5348,2015,"PWR",81,"805",63.1,NA,9.5,1,0,NA,0,NA,0.590909090909091
"4552",5349,2015,"PWR",81,"863",NA,NA,NA,0,NA,NA,NA,NA,NA
"4553",5350,2015,"PWR",81,"1817",89.2,82.1,14.3,1,1,0,0,NA,0.458333333333333
"4554",5351,2015,"PWR",81,"878",NA,94.2,NA,1,1,0,NA,NA,NA
"4555",5352,2015,"PWR",81,"861",91.1,NA,14.3,1,1,NA,0,NA,0.136363636363636
"4556",5353,2015,"PWR",81,"860",NA,NA,NA,0,NA,NA,NA,NA,NA
"4557",5354,2015,"PWR",81,"877",NA,88.9,NA,0,1,1,NA,NA,NA
"4558",5355,2015,"PWR",81,"8117",86.5,NA,14.9,1,1,NA,0,NA,NA
"4559",5356,2015,"PWR",81,"876",NA,NA,NA,0,NA,NA,NA,NA,NA
"4560",5357,2015,"PWR",81,"858",NA,NA,NA,0,NA,NA,NA,NA,NA
"4561",5358,2015,"PWR",81,"1810",30.7,NA,5.4,1,0,NA,0,NA,0
"4562",5359,2015,"PWR",81,"1814",65.8,NA,11.2,1,0,NA,0,NA,0
"4563",5360,2015,"PWR",81,"855",NA,NA,NA,0,NA,NA,NA,NA,NA
"4564",5361,2015,"PWR",81,"853",NA,NA,NA,0,NA,NA,NA,NA,NA
"4565",5362,2015,"PWR",81,"1816",86.5,89.5,16.4,1,1,1,0,NA,0.03448275862069
"4566",5363,2015,"PWR",81,"1907",32.3,NA,7.1,1,0,NA,0,NA,NA
"4567",5364,2015,"PWR",81,"851",97.1,98.8,16.3,1,1,0,0,NA,0.096774193548387
"4568",5365,2015,"PWR",81,"852",NA,NA,NA,0,NA,NA,NA,NA,NA
"4569",5366,2015,"PWR",81,"856",NA,NA,NA,0,NA,NA,NA,NA,NA
"4570",5367,2015,"PWR",81,"1908",11.5,NA,3.2,1,0,NA,0,NA,NA
"4571",5368,2015,"PWR",81,"8121",57.4,NA,8.6,1,0,NA,0,NA,0
"4572",5369,2015,"PWR",81,"859",85.5,84.4,14.2,1,1,0,0,NA,0
"4573",5370,2015,"PWR",81,"1809",90.5,92,15,1,1,0,0,NA,0.04
"4574",5371,2015,"PWR",81,"857",NA,NA,NA,0,NA,NA,NA,NA,NA
"4575",5372,2015,"PWR",81,"8128",NA,NA,NA,0,NA,NA,NA,NA,NA
"4576",5373,2015,"PWR",81,"862",NA,NA,NA,0,NA,NA,NA,NA,NA
"4577",5374,2015,"PWR",81,"8126",85,86.9,12.7,1,1,1,0,NA,0
"4578",5375,2015,"PWR",81,"1802",85.1,83.9,13.6,1,1,1,0,NA,0.142857142857143
"4579",5376,2015,"PWR",81,"8124",73.5,NA,12.5,1,1,NA,0,NA,0
"4580",5377,2015,"PWR",81,"1815",82.4,NA,12,1,1,NA,0,NA,0
"4581",5378,2015,"PWR",82,"902",NA,NA,14,0,NA,NA,0,NA,NA
"4582",5379,2015,"PWR",82,"903",NA,NA,NA,0,NA,NA,NA,NA,NA
"4583",5380,2015,"PWR",82,"8202",NA,NA,NA,0,NA,NA,NA,NA,NA
"4584",5381,2015,"PWR",82,"8205",NA,104.1,NA,0,1,0,NA,NA,NA
"4585",5382,2015,"PWR",82,"8203",95.2,96.2,13.4,1,1,1,0,NA,0.185185185185185
"4586",5383,2015,"PWR",82,"1828",74.9,NA,12.4,1,1,NA,0,NA,0.142857142857143
"4587",5384,2015,"PWR",82,"905",49.9,NA,9.5,1,0,NA,0,NA,0.95
"4588",5385,2015,"PWR",82,"8247",75.4,NA,12.8,1,1,NA,0,NA,0.148148148148148
"4589",5386,2015,"PWR",82,"1846",66.8,NA,11.5,1,1,NA,0,NA,0.5
"4590",5387,2015,"PWR",82,"906",NA,NA,NA,0,NA,NA,NA,NA,NA
"4591",5388,2015,"PWR",82,"8208",NA,NA,NA,0,NA,NA,NA,NA,NA
"4592",5389,2015,"PWR",82,"1842",38.5,NA,8.5,1,0,NA,0,NA,1
"4593",5390,2015,"PWR",82,"1904",48.6,70.9,9.5,1,0,0,0,NA,0.111111111111111
"4594",5391,2015,"PWR",82,"917",NA,NA,NA,0,NA,NA,NA,NA,NA
"4595",5392,2015,"PWR",82,"918",NA,NA,NA,0,NA,NA,NA,NA,NA
"4596",5393,2015,"PWR",82,"1835",42.2,67.8,8.4,1,0,0,0,NA,0.5625
"4597",5394,2015,"PWR",82,"1833",66.8,69.6,8.2,1,1,0,0,NA,0.217391304347826
"4598",5395,2015,"PWR",82,"920",NA,NA,NA,0,NA,NA,NA,NA,NA
"4599",5396,2015,"PWR",82,"1836",67,NA,11,1,1,NA,0,NA,0.291666666666667
"4600",5397,2015,"PWR",82,"921",NA,NA,NA,0,NA,NA,NA,NA,NA
"4601",5398,2015,"PWR",82,"942",NA,NA,NA,0,NA,NA,NA,NA,NA
"4602",5399,2015,"PWR",82,"1905",20.1,NA,7.3,1,0,NA,0,NA,2
"4603",5400,2015,"PWR",82,"923",NA,NA,NA,0,NA,NA,NA,NA,NA
"4604",5401,2015,"PWR",82,"8214",77.5,NA,12.5,1,1,NA,0,NA,0.043478260869565
"4605",5402,2015,"PWR",82,"926",NA,NA,NA,0,NA,NA,NA,NA,NA
"4606",5403,2015,"PWR",82,"928",56.8,70.3,9.7,1,0,0,0,NA,0.058823529411765
"4607",5404,2015,"PWR",82,"925",57.7,NA,7.6,1,1,NA,0,NA,0.176470588235294
"4608",5405,2015,"PWR",82,"927",NA,NA,NA,0,NA,NA,NA,NA,NA
"4609",5406,2015,"PWR",82,"8229",79.7,NA,11.3,1,1,NA,0,NA,0.272727272727273
"4610",5407,2015,"PWR",82,"930",NA,NA,NA,0,NA,NA,NA,NA,NA
"4611",5408,2015,"PWR",82,"8218",72.9,NA,10.8,2,1,NA,0,NA,0.1
"4612",5409,2015,"PWR",82,"1830",73.9,NA,11.7,1,1,NA,0,NA,0.5
"4613",5410,2015,"PWR",83,"8300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4614",5411,2015,"PWR",83,"8308",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4615",5412,2015,"PWR",83,"8317",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4616",5413,2015,"PWR",83,"967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4617",5414,2015,"PWR",83,"978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618",5415,2015,"PWR",83,"981",NA,123.8,NA,1,1,4,NA,NA,NA
"4619",5416,2015,"PWR",83,"8359",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4620",5417,2015,"PWR",83,"991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4621",5418,2015,"PWR",82,"st",NA,80.8,NA,1,1,1,NA,NA,NA
"4622",5419,2015,"PWR",82,"st",NA,80.8,NA,1,1,1,NA,NA,NA
"4623",5420,2015,"PWR",81,"8119",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4624",5421,2015,"PWR",81,"8127",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625",5422,2015,"PWR",81,"866",NA,NA,NA,1,NA,NA,NA,NA,NA
"4626",5423,2015,"PWR",81,"8107",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4627",5424,2015,"PWR",81,"8106",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4628",5425,2015,"PWR",81,"8102",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4629",5426,2015,"PWR",80,"811",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4630",5427,2015,"PWR",80,"1857",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4631",5428,2015,"PWR",80,"8023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4632",5429,2015,"PWR",80,"1856",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4633",5430,2015,"PWR",80,"809",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4634",5431,2015,"PWR",80,"8022",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4635",5432,2015,"PWR",80,"812",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4636",5433,2015,"PWR",80,"1850",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4637",5434,2015,"PWR",80,"813",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4638",5435,2015,"PWR",80,"815",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4639",5436,2015,"PWR",80,"8020",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4640",5437,2015,"PWR",80,"1848",NA,120.6,NA,1,1,0,NA,NA,NA
"4641",5438,2015,"PWR",80,"808",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4642",5439,2015,"PWR",80,"1852",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4643",5440,2015,"PWR",80,"1849",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4644",5441,2015,"PWR",80,"806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4645",5442,2015,"PWR",80,"8013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4646",5443,2015,"PWR",80,"8024",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4647",5444,2015,"PWR",83,"8303",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4648",5445,2015,"PWR",83,"8327",NA,114.7,NA,1,0,0,NA,NA,NA
"4649",5446,2015,"PWR",83,"1006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4650",5447,2015,"PWR",83,"8327",NA,114.7,NA,1,0,0,NA,NA,NA
"4651",5448,2015,"PWR",83,"8333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4652",5449,2015,"PWR",83,"971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4653",5450,2015,"PWR",83,"983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4654",5451,2015,"PWR",83,"8377",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4655",5452,2015,"PWR",83,"1001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4656",5453,2015,"PWR",82,"912",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4657",5454,2015,"PWR",82,"st",NA,80.8,NA,1,1,1,NA,NA,NA
"4658",5455,2015,"PWR",82,"820",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4659",5456,2015,"PWR",82,"910",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4660",5457,2015,"PWR",82,"st",NA,80.8,NA,1,1,1,NA,NA,NA
"4661",5458,2015,"PWR",82,"st",NA,80.8,NA,1,1,1,NA,NA,NA
"4662",5459,2015,"PWR",82,"8204",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4663",5460,2015,"PWR",82,"8210",NA,38.2,NA,1,0,0,NA,NA,NA
"4664",5461,2015,"PWR",82,"st",NA,80.8,NA,1,1,1,NA,NA,NA
"4665",5462,2015,"PWR",82,"st",NA,80.8,NA,1,1,1,NA,NA,NA
"4666",5463,2015,"PWR",81,"8125",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4667",5464,2015,"PWR",81,"1805",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4668",5465,2015,"PWR",81,"8122",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4669",5466,2015,"PWR",81,"8120",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4670",5467,2015,"PWR",81,"865",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4671",5468,2015,"PWR",81,"8113",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4672",5469,2015,"PWR",81,"8109",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4673",5470,2015,"PWR",81,"8101",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4674",5471,2015,"PWR",81,"8130",NA,60,NA,1,0,0,NA,NA,NA
"4675",5472,2015,"PWR",80,"1853",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4676",5473,2015,"PWR",80,"1862",NA,132.3,NA,1,1,1,NA,NA,NA
"4677",5474,2015,"PWR",80,"1855",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4678",5475,2015,"PWR",80,"8003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4679",5476,2015,"PWR",80,"8002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4680",5477,2015,"PWR",80,"803",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4681",5478,2015,"PWR",80,"8004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4682",5479,2015,"PWR",80,"8005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4683",5480,2015,"PWR",80,"8063",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4684",5481,2015,"PWR",80,"1860",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4685",5482,2015,"PWR",80,"8006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4686",5483,2015,"PWR",80,"8007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4687",5484,2015,"PWR",80,"802",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4688",5485,2015,"PWR",80,"801",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4689",5486,2015,"PWR",80,"1851",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4690",5487,2015,"PWR",80,"8010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4691",5488,2015,"PWR",80,"807",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4692",5489,2015,"PWR",80,"810",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4693",5490,2015,"PWR",80,"8011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4694",5491,2015,"PWR",80,"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4695",5492,2015,"PWR",80,"8012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4696",5493,2014,"SKY",70,"538",46.2,NA,7.3,1,0,NA,0,NA,NA
"4697",5494,2014,"SKY",70,"540",17.5,NA,2.3,1,0,NA,1,NA,0.25
"4698",5495,2014,"SKY",70,"541",15.3,NA,6,1,0,NA,0,NA,NA
"4699",5496,2014,"SKY",70,"542",12.8,NA,2.3,1,0,NA,1,NA,0.125
"4700",5497,2014,"SKY",70,"543",58.1,65.2,9.7,1,1,0,0,NA,0.3
"4701",5498,2014,"SKY",70,"544",37.7,NA,6.5,1,0,NA,0,NA,0.214285714285714
"4702",5499,2014,"SKY",70,"545",12.8,NA,4.3,1,0,NA,0,NA,NA
"4703",5500,2014,"SKY",70,"546",19.6,NA,4.7,1,0,NA,0,NA,0
"4704",5501,2014,"SKY",70,"547",17.3,NA,3,1,0,NA,1,NA,0.125
"4705",5502,2014,"SKY",70,"549",20.2,NA,2.4,1,0,NA,1,NA,0
"4706",5503,2014,"SKY",70,"550",45.6,79.5,8,1,1,0,0,NA,0.111111111111111
"4707",5504,2014,"SKY",70,"551",33.5,61.1,7.3,1,0,0,0,NA,0.066666666666667
"4708",5505,2014,"SKY",70,"552",43.9,82.4,8.3,1,0,0,0,NA,0.058823529411765
"4709",5506,2014,"SKY",70,"553",55.3,75.7,10.4,1,1,0,0,NA,0.235294117647059
"4710",5507,2014,"SKY",70,"554",24,NA,3.8,1,0,NA,0,NA,0
"4711",5508,2014,"SKY",70,"555",17.4,NA,2.4,1,0,NA,1,NA,0
"4712",5509,2014,"SKY",70,"556",28.1,51.5,6.5,1,0,0,0,NA,0.153846153846154
"4713",5510,2014,"SKY",70,"557",20.8,22,4.6,1,0,0,0,NA,0
"4714",5511,2014,"SKY",70,"558",35.7,53.1,6.7,1,0,0,0,NA,0
"4715",5512,2014,"SKY",70,"559",49.3,67.7,7.9,1,1,0,0,NA,0.1
"4716",5513,2014,"SKY",70,"560",36.4,NA,6.4,0,0,NA,0,NA,0
"4717",5514,2014,"SKY",70,"561",44.4,76.4,8.6,1,1,0,0,NA,0.142857142857143
"4718",5515,2014,"SKY",70,"562",30.2,NA,7,1,0,NA,0,NA,0.333333333333333
"4719",5516,2014,"SKY",70,"563",33.9,NA,4.8,1,0,NA,0,NA,0.125
"4720",5517,2014,"SKY",70,"564",42.4,NA,5.7,1,0,NA,0,NA,0
"4721",5518,2014,"SKY",70,"565",36.6,NA,6.6,1,1,NA,0,NA,0.078947368421053
"4722",5519,2014,"SKY",70,"566",12.1,NA,3,1,0,NA,1,NA,0
"4723",5520,2014,"SKY",70,"567",13.9,53.5,5.4,1,0,0,0,NA,NA
"4724",5521,2014,"SKY",70,"568",37.8,77.4,8.3,1,0,0,0,NA,0
"4725",5522,2014,"SKY",70,"569",13.1,NA,1.8,1,0,NA,1,NA,NA
"4726",5523,2014,"SKY",70,"570",38.3,NA,6.6,1,1,NA,0,NA,NA
"4727",5524,2014,"SKY",70,"571",37.7,67.8,6.3,1,0,0,0,NA,NA
"4728",5525,2014,"SKY",70,"572",26.2,NA,3,1,0,NA,1,NA,0.571428571428571
"4729",5526,2014,"SKY",70,"573",49.5,68.5,9.1,1,1,1,0,NA,0
"4730",5527,2014,"SKY",70,"574",33.5,NA,5.6,1,1,NA,0,NA,0.1875
"4731",5528,2014,"SKY",70,"575",33.4,NA,5.2,1,1,NA,0,NA,0.1875
"4732",5529,2014,"SKY",70,"576",12.2,NA,3.3,1,0,NA,0,NA,0
"4733",5530,2014,"SKY",70,"577",24.5,NA,2.3,1,0,NA,1,NA,0
"4734",5531,2014,"SKY",70,"578",32.3,NA,4.4,1,0,NA,0,NA,0.230769230769231
"4735",5532,2014,"SKY",70,"579",61.1,NA,4.9,1,0,NA,0,NA,0
"4736",5533,2014,"SKY",70,"580",39.8,NA,4.1,1,0,NA,0,NA,0
"4737",5534,2014,"SKY",70,"581",41.1,NA,4.3,1,0,NA,0,NA,0.083333333333333
"4738",5535,2014,"SKY",70,"582",18.2,NA,2.9,1,0,NA,1,NA,0.666666666666667
"4739",5536,2014,"SKY",70,"583",73.4,97.5,9.6,1,1,1,0,NA,0.357142857142857
"4740",5537,2014,"SKY",70,"584",57.4,83.4,6.8,1,1,1,0,NA,0.142857142857143
"4741",5538,2014,"SKY",70,"585",28.7,NA,3.9,1,0,NA,0,NA,0.3
"4742",5539,2014,"SKY",70,"586",18.3,NA,2.3,1,0,NA,1,NA,0
"4743",5540,2014,"SKY",70,"587",16.3,NA,2.5,1,0,NA,1,NA,0
"4744",5541,2014,"SKY",70,"588",26.2,NA,2.9,1,0,NA,1,NA,0
"4745",5542,2014,"SKY",70,"589",82.7,108.4,9.4,1,1,0,0,NA,0.142857142857143
"4746",5543,2014,"SKY",70,"590",77.5,92.3,10.5,1,1,0,0,NA,0.555555555555556
"4747",5544,2014,"SKY",70,"591",81.3,99.9,8.7,1,1,1,0,NA,0.071428571428571
"4748",5545,2014,"SKY",70,"592",48.1,58,8.1,1,0,0,0,NA,0
"4749",5546,2014,"SKY",70,"593",91.7,NA,11.6,1,1,NA,0,NA,0.25
